TissueType,ZT,Metabolite,Abundance,RelAbundance
Stomach,24,Gln-CA_21582,19315321,96.03612330167053
Stomach,24,His-CA_22165,5013,52.148132736918754
Stomach,24,Arg-CA_23368,24720,100
Stomach,24,Phe-CA_22812,26373,16.969186125069974
Stomach,24,Tyr-CA_23803,23406,99.6
Stomach,24,Trp-CA_25121,4212,4.899554480207521
Stomach,24,Ornithine-CA_20652,0,NA
Stomach,24,Arg-DCA_22370,0,NA
Stomach,24,Ser-CA_18843,14747,8.082408006226089
Stomach,24,Val-CA_19625,23181,30.78772263025779
Stomach,24,Thr-CA_19755,2696,7.175174322669932
Stomach,24,Ile-Leu-CA_20580,168840,71.90218849411674
Stomach,24,Ile-Leu-gMCA_20581,0,0
Stomach,24,Lys-CA_21586,3867,63.42463506642611
Stomach,24,Lys-CA_21588,0,NA
Stomach,24,Lys-bMCA_21589,0,NA
Stomach,24,Lys-gMCA_21590,0,NA
Stomach,24,Met-CA_21765,12415,24.31357956993459
Stomach,24,Met-gMCA_21769,4839,17.493944542858173
Stomach,24,Phe-bMCA_22813,3463,7.124341672152731
Stomach,24,Arg-bMCA_23369,0,0
Stomach,24,Tyr-bMCA_23804,0,0
Stomach,24,Trp-bMCA_25122,2859,6.913478744498719
StomachConts,0,Ala-CA_17790,57365.5,32.46142180523883
StomachConts,0,Ala-bMCA_17791,3545,2.4840933935028167
StomachConts,0,Asn-CA_20646,11934,23.148094268257204
StomachConts,0,Gln-CA_21582,20341945.5,98.98203983543887
StomachConts,0,His-CA_22165,11292,30.203011742049373
StomachConts,0,Arg-CA_23368,30987.5,74.22155688622755
StomachConts,0,Phe-CA_22812,46709.5,16.551620276040467
StomachConts,0,Tyr-CA_23803,12689,29.37608519504572
StomachConts,0,Trp-CA_25121,5131,2.0288892315844
StomachConts,0,Ornithine-CA_20652,0,NA
StomachConts,0,Arg-DCA_22370,1670,5.355825663064046
StomachConts,0,Ser-CA_18843,36638.5,23.627528745638983
StomachConts,0,Val-CA_19625,29742.5,7.2198594988760885
StomachConts,0,Thr-CA_19755,20659,23.83446589060535
StomachConts,0,Ile-Leu-CA_20580,167820.5,53.51231302473446
StomachConts,0,Ile-Leu-gMCA_20581,0,0
StomachConts,0,Lys-CA_21586,4423,23.690412426352438
StomachConts,0,Lys-CA_21588,21090,91.85540069686411
StomachConts,0,Lys-bMCA_21589,0,0
StomachConts,0,Lys-gMCA_21590,0,0
StomachConts,0,Met-CA_21765,14366.5,16.10088761375353
StomachConts,0,Met-gMCA_21769,6398,5.288390008431007
StomachConts,0,Phe-bMCA_22813,0,0
StomachConts,0,Arg-bMCA_23369,0,0
StomachConts,0,Tyr-bMCA_23804,0,0
StomachConts,0,Trp-bMCA_25122,0,0
StomachConts,4,Ala-CA_17790,46195,26.14036973952999
StomachConts,4,Ala-bMCA_17791,22319,15.639627771393336
StomachConts,4,Asn-CA_20646,32910,63.834739598487054
StomachConts,4,Gln-CA_21582,20149284,98.04456665875794
StomachConts,4,His-CA_22165,0,0
StomachConts,4,Arg-CA_23368,0,0
StomachConts,4,Phe-CA_22812,48237,17.092893463971226
StomachConts,4,Tyr-CA_23803,25876,59.905081606667444
StomachConts,4,Trp-CA_25121,33765,13.351285305875516
StomachConts,4,Ornithine-CA_20652,0,NA
StomachConts,4,Arg-DCA_22370,2642,8.473108623841442
StomachConts,4,Ser-CA_18843,12855,8.289964982878368
StomachConts,4,Val-CA_19625,259691,63.03883443297067
StomachConts,4,Thr-CA_19755,19323,22.2931112059716
StomachConts,4,Ile-Leu-CA_20580,167825,53.513747923382795
StomachConts,4,Ile-Leu-gMCA_20581,3806,5.816903561057619
StomachConts,4,Lys-CA_21586,18648,99.8821638993037
StomachConts,4,Lys-CA_21588,0,0
StomachConts,4,Lys-bMCA_21589,2412,8.286381750721452
StomachConts,4,Lys-gMCA_21590,0,0
StomachConts,4,Met-CA_21765,2175,2.4375756488994487
StomachConts,4,Met-gMCA_21769,2818,2.3292721231257545
StomachConts,4,Phe-bMCA_22813,2944,3.1820834864566896
StomachConts,4,Arg-bMCA_23369,0,0
StomachConts,4,Tyr-bMCA_23804,13030,21.553934461482473
StomachConts,4,Trp-bMCA_25122,2632,1.4281140972007444
StomachConts,8,Ala-CA_17790,138728,78.50202864434497
StomachConts,8,Ala-bMCA_17791,64641,45.295989012529084
StomachConts,8,Asn-CA_20646,51555,100
StomachConts,8,Gln-CA_21582,20551148,100
StomachConts,8,His-CA_22165,37387,100
StomachConts,8,Arg-CA_23368,41750,100
StomachConts,8,Phe-CA_22812,282205,100
StomachConts,8,Tyr-CA_23803,43195,100
StomachConts,8,Trp-CA_25121,252897,100
StomachConts,8,Ornithine-CA_20652,0,NA
StomachConts,8,Arg-DCA_22370,31181,100
StomachConts,8,Ser-CA_18843,63279,40.807521909884116
StomachConts,8,Val-CA_19625,411954,100
StomachConts,8,Thr-CA_19755,86677,100
StomachConts,8,Ile-Leu-CA_20580,313611,100
StomachConts,8,Ile-Leu-gMCA_20581,65430,100
StomachConts,8,Lys-CA_21586,18670,100
StomachConts,8,Lys-CA_21588,2763,12.03397212543554
StomachConts,8,Lys-bMCA_21589,29108,100
StomachConts,8,Lys-gMCA_21590,2378,100
StomachConts,8,Met-CA_21765,89228,100
StomachConts,8,Met-gMCA_21769,120982,100
StomachConts,8,Phe-bMCA_22813,92518,100
StomachConts,8,Arg-bMCA_23369,47542,100
StomachConts,8,Tyr-bMCA_23804,60453,100
StomachConts,8,Trp-bMCA_25122,184299,100
StomachConts,12,Ala-CA_17790,176719,100
StomachConts,12,Ala-bMCA_17791,142708,100
StomachConts,12,Asn-CA_20646,16487,31.979439433614587
StomachConts,12,Gln-CA_21582,14024598,68.24240670156236
StomachConts,12,His-CA_22165,0,0
StomachConts,12,Arg-CA_23368,0,0
StomachConts,12,Phe-CA_22812,4343,1.538952180152726
StomachConts,12,Tyr-CA_23803,0,0
StomachConts,12,Trp-CA_25121,24975,9.875561987686687
StomachConts,12,Ornithine-CA_20652,0,NA
StomachConts,12,Arg-DCA_22370,0,0
StomachConts,12,Ser-CA_18843,155067,100
StomachConts,12,Val-CA_19625,27299,6.626710749258412
StomachConts,12,Thr-CA_19755,16274,18.77545369590549
StomachConts,12,Ile-Leu-CA_20580,210554,67.1385888887826
StomachConts,12,Ile-Leu-gMCA_20581,4541,6.940241479443681
StomachConts,12,Lys-CA_21586,0,0
StomachConts,12,Lys-CA_21588,0,0
StomachConts,12,Lys-bMCA_21589,0,0
StomachConts,12,Lys-gMCA_21590,0,0
StomachConts,12,Met-CA_21765,31089,34.8422019993724
StomachConts,12,Met-gMCA_21769,9498,7.850754657717678
StomachConts,12,Phe-bMCA_22813,5388,5.82373159817549
StomachConts,12,Arg-bMCA_23369,0,0
StomachConts,12,Tyr-bMCA_23804,0,0
StomachConts,12,Trp-bMCA_25122,18915,10.263213582276627
StomachConts,16,Ala-CA_17790,5354,3.0296685698764705
StomachConts,16,Ala-bMCA_17791,2506,1.7560332987639098
StomachConts,16,Asn-CA_20646,2603,5.048976820870914
StomachConts,16,Gln-CA_21582,16987690,82.6605404233379
StomachConts,16,His-CA_22165,0,0
StomachConts,16,Arg-CA_23368,0,0
StomachConts,16,Phe-CA_22812,37141,13.160999982282384
StomachConts,16,Tyr-CA_23803,2554,5.912721379789327
StomachConts,16,Trp-CA_25121,0,0
StomachConts,16,Ornithine-CA_20652,0,NA
StomachConts,16,Arg-DCA_22370,0,0
StomachConts,16,Ser-CA_18843,6173,3.9808598863716975
StomachConts,16,Val-CA_19625,5633,1.3673856789835759
StomachConts,16,Thr-CA_19755,0,0
StomachConts,16,Ile-Leu-CA_20580,178486,56.91318225444898
StomachConts,16,Ile-Leu-gMCA_20581,0,0
StomachConts,16,Lys-CA_21586,0,0
StomachConts,16,Lys-CA_21588,10973,47.791811846689896
StomachConts,16,Lys-bMCA_21589,0,0
StomachConts,16,Lys-gMCA_21590,0,0
StomachConts,16,Met-CA_21765,2731,3.0606984354686873
StomachConts,16,Met-gMCA_21769,2476,2.046585442462515
StomachConts,16,Phe-bMCA_22813,0,0
StomachConts,16,Arg-bMCA_23369,0,0
StomachConts,16,Tyr-bMCA_23804,0,0
StomachConts,16,Trp-bMCA_25122,0,0
StomachConts,20,Ala-CA_17790,3129,1.7706075747372947
StomachConts,20,Ala-bMCA_17791,0,0
StomachConts,20,Asn-CA_20646,0,0
StomachConts,20,Gln-CA_21582,18806478,91.51059590442344
StomachConts,20,His-CA_22165,3873,10.359215770187499
StomachConts,20,Arg-CA_23368,8775,21.017964071856287
StomachConts,20,Phe-CA_22812,28676,10.161407487464787
StomachConts,20,Tyr-CA_23803,2188,5.065401088088899
StomachConts,20,Trp-CA_25121,3567,1.4104556400431796
StomachConts,20,Ornithine-CA_20652,0,NA
StomachConts,20,Arg-DCA_22370,0,0
StomachConts,20,Ser-CA_18843,2306,1.4870991248944003
StomachConts,20,Val-CA_19625,9647,2.341766313714638
StomachConts,20,Thr-CA_19755,0,0
StomachConts,20,Ile-Leu-CA_20580,167661,53.46145383931048
StomachConts,20,Ile-Leu-gMCA_20581,0,0
StomachConts,20,Lys-CA_21586,0,0
StomachConts,20,Lys-CA_21588,22960,100
StomachConts,20,Lys-bMCA_21589,0,0
StomachConts,20,Lys-gMCA_21590,0,0
StomachConts,20,Met-CA_21765,2332,2.613529385394719
StomachConts,20,Met-gMCA_21769,3107,2.5681506339786084
StomachConts,20,Phe-bMCA_22813,0,0
StomachConts,20,Arg-bMCA_23369,0,0
StomachConts,20,Tyr-bMCA_23804,0,0
StomachConts,20,Trp-bMCA_25122,0,0
StomachConts,24,Ala-CA_17790,57365.5,32.46142180523883
StomachConts,24,Ala-bMCA_17791,3545,2.4840933935028167
StomachConts,24,Asn-CA_20646,11934,23.148094268257204
StomachConts,24,Gln-CA_21582,20341945.5,98.98203983543887
StomachConts,24,His-CA_22165,11292,30.203011742049373
StomachConts,24,Arg-CA_23368,30987.5,74.22155688622755
StomachConts,24,Phe-CA_22812,46709.5,16.551620276040467
StomachConts,24,Tyr-CA_23803,12689,29.37608519504572
StomachConts,24,Trp-CA_25121,5131,2.0288892315844
StomachConts,24,Ornithine-CA_20652,0,NA
StomachConts,24,Arg-DCA_22370,1670,5.355825663064046
StomachConts,24,Ser-CA_18843,36638.5,23.627528745638983
StomachConts,24,Val-CA_19625,29742.5,7.2198594988760885
StomachConts,24,Thr-CA_19755,20659,23.83446589060535
StomachConts,24,Ile-Leu-CA_20580,167820.5,53.51231302473446
StomachConts,24,Ile-Leu-gMCA_20581,0,0
StomachConts,24,Lys-CA_21586,4423,23.690412426352438
StomachConts,24,Lys-CA_21588,21090,91.85540069686411
StomachConts,24,Lys-bMCA_21589,0,0
StomachConts,24,Lys-gMCA_21590,0,0
StomachConts,24,Met-CA_21765,14366.5,16.10088761375353
StomachConts,24,Met-gMCA_21769,6398,5.288390008431007
StomachConts,24,Phe-bMCA_22813,0,0
StomachConts,24,Arg-bMCA_23369,0,0
StomachConts,24,Tyr-bMCA_23804,0,0
StomachConts,24,Trp-bMCA_25122,0,0
Urine,0,Ala-CA_17790,2727,87.7695526231091
Urine,0,Ala-bMCA_17791,2994.5,60.64810126582279
Urine,0,Asn-CA_20646,3370,81.47969052224371
Urine,0,Gln-CA_21582,21068477.5,100
Urine,0,His-CA_22165,0,0
Urine,0,Arg-CA_23368,0,0
Urine,0,Phe-CA_22812,4677.5,77.07200527269733
Urine,0,Tyr-CA_23803,1173,2.0056253259354886
Urine,0,Trp-CA_25121,0,0
Urine,0,Ornithine-CA_20652,0,0
Urine,0,Arg-DCA_22370,0,NA
Urine,0,Ser-CA_18843,0,0
Urine,0,Val-CA_19625,12935,60.36635165091588
Urine,0,Thr-CA_19755,0,NA
Urine,0,Ile-Leu-CA_20580,158180,73.2064015105936
Urine,0,Ile-Leu-gMCA_20581,0,NA
Urine,0,Lys-CA_21586,13730.5,4.845363371374932
Urine,0,Lys-CA_21588,0,0
Urine,0,Lys-bMCA_21589,0,0
Urine,0,Lys-gMCA_21590,0,NA
Urine,0,Met-CA_21765,0,0
Urine,0,Met-gMCA_21769,0,NA
Urine,0,Phe-bMCA_22813,36212,5.850392670368533
Urine,0,Arg-bMCA_23369,0,NA
Urine,0,Tyr-bMCA_23804,0,NA
Urine,0,Trp-bMCA_25122,1743,36.660006309811756
Urine,4,Ala-CA_17790,2436.5,78.41969745735436
Urine,4,Ala-bMCA_17791,1387.5,28.10126582278481
Urine,4,Asn-CA_20646,4136,100
Urine,4,Gln-CA_21582,15600819.5,74.048157964902785
Urine,4,His-CA_22165,3784.5,100
Urine,4,Arg-CA_23368,1531.5,100
Urine,4,Phe-CA_22812,4625.5,76.2151919591366
Urine,4,Tyr-CA_23803,58485.5,100
Urine,4,Trp-CA_25121,1599,75.17630465444289
Urine,4,Ornithine-CA_20652,1704.5,2.717005794259937
Urine,4,Arg-DCA_22370,0,NA
Urine,4,Ser-CA_18843,0,0
Urine,4,Val-CA_19625,20823.5,97.18119239295298
Urine,4,Thr-CA_19755,0,NA
Urine,4,Ile-Leu-CA_20580,216074,100
Urine,4,Ile-Leu-gMCA_20581,0,NA
Urine,4,Lys-CA_21586,35126,12.3956326268465
Urine,4,Lys-CA_21588,0,0
Urine,4,Lys-bMCA_21589,0,0
Urine,4,Lys-gMCA_21590,0,NA
Urine,4,Met-CA_21765,0,0
Urine,4,Met-gMCA_21769,0,NA
Urine,4,Phe-bMCA_22813,139414,22.52365635001543
Urine,4,Arg-bMCA_23369,0,NA
Urine,4,Tyr-bMCA_23804,0,NA
Urine,4,Trp-bMCA_25122,4754.5,100
Urine,8,Ala-CA_17790,3107,100
Urine,8,Ala-bMCA_17791,4937.5,100
Urine,8,Asn-CA_20646,3125.5,75.56818181818183
Urine,8,Gln-CA_21582,15920951,75.56763890508937
Urine,8,His-CA_22165,0,0
Urine,8,Arg-CA_23368,0,0
Urine,8,Phe-CA_22812,2614,43.07134618553304
Urine,8,Tyr-CA_23803,9730,16.636602234741947
Urine,8,Trp-CA_25121,0,0
Urine,8,Ornithine-CA_20652,62734.5,100
Urine,8,Arg-DCA_22370,0,NA
Urine,8,Ser-CA_18843,2794,100
Urine,8,Val-CA_19625,21427.5,100
Urine,8,Thr-CA_19755,0,NA
Urine,8,Ile-Leu-CA_20580,209999,97.18846321167747
Urine,8,Ile-Leu-gMCA_20581,0,NA
Urine,8,Lys-CA_21586,283374,100
Urine,8,Lys-CA_21588,2211.5,100
Urine,8,Lys-bMCA_21589,1483.5,100
Urine,8,Lys-gMCA_21590,0,NA
Urine,8,Met-CA_21765,1283.5,100
Urine,8,Met-gMCA_21769,0,NA
Urine,8,Phe-bMCA_22813,618967,100
Urine,8,Arg-bMCA_23369,0,NA
Urine,8,Tyr-bMCA_23804,0,NA
Urine,8,Trp-bMCA_25122,3499,73.59343779577242
Urine,12,Ala-CA_17790,0,0
Urine,12,Ala-bMCA_17791,940.5,19.048101265822783
Urine,12,Asn-CA_20646,3018,72.96905222437138
Urine,12,Gln-CA_21582,17230663,81.7840918974805
Urine,12,His-CA_22165,985.5,26.040428061831157
Urine,12,Arg-CA_23368,0,0
Urine,12,Phe-CA_22812,2682,44.19179436480474
Urine,12,Tyr-CA_23803,9437.5,16.136478272392303
Urine,12,Trp-CA_25121,0,0
Urine,12,Ornithine-CA_20652,0,0
Urine,12,Arg-DCA_22370,0,NA
Urine,12,Ser-CA_18843,0,0
Urine,12,Val-CA_19625,7913,36.92917979232295
Urine,12,Thr-CA_19755,0,NA
Urine,12,Ile-Leu-CA_20580,186798,86.45093810453825
Urine,12,Ile-Leu-gMCA_20581,0,NA
Urine,12,Lys-CA_21586,17680.5,6.239280950263609
Urine,12,Lys-CA_21588,0,0
Urine,12,Lys-bMCA_21589,0,0
Urine,12,Lys-gMCA_21590,0,NA
Urine,12,Met-CA_21765,0,0
Urine,12,Met-gMCA_21769,0,NA
Urine,12,Phe-bMCA_22813,56227.5,9.084086873775178
Urine,12,Arg-bMCA_23369,0,NA
Urine,12,Tyr-bMCA_23804,0,NA
Urine,12,Trp-bMCA_25122,1550.5,32.6112104322221
Urine,16,Ala-CA_17790,2424,78.01738010943032
Urine,16,Ala-bMCA_17791,2777,56.24303797468354
Urine,16,Asn-CA_20646,2960,71.56673114119923
Urine,16,Gln-CA_21582,16811355,79.79387689499633
Urine,16,His-CA_22165,0,0
Urine,16,Arg-CA_23368,0,0
Urine,16,Phe-CA_22812,6069,100
Urine,16,Tyr-CA_23803,0,0
Urine,16,Trp-CA_25121,0,0
Urine,16,Ornithine-CA_20652,0,0
Urine,16,Arg-DCA_22370,0,NA
Urine,16,Ser-CA_18843,2431,87.00787401574803
Urine,16,Val-CA_19625,11231,52.41395403103488
Urine,16,Thr-CA_19755,0,NA
Urine,16,Ile-Leu-CA_20580,166989,77.28324555476365
Urine,16,Ile-Leu-gMCA_20581,0,NA
Urine,16,Lys-CA_21586,11554,4.077297140880956
Urine,16,Lys-CA_21588,0,0
Urine,16,Lys-bMCA_21589,0,0
Urine,16,Lys-gMCA_21590,0,NA
Urine,16,Met-CA_21765,0,0
Urine,16,Met-gMCA_21769,0,NA
Urine,16,Phe-bMCA_22813,13082,2.1135213993637785
Urine,16,Arg-bMCA_23369,0,NA
Urine,16,Tyr-bMCA_23804,0,NA
Urine,16,Trp-bMCA_25122,3561,74.89746555894415
Urine,20,Ala-CA_17790,0,0
Urine,20,Ala-bMCA_17791,2716.5,55.01772151898734
Urine,20,Asn-CA_20646,1053,25.45938104448743
Urine,20,Gln-CA_21582,17988910.5,85.38305864768823
Urine,20,His-CA_22165,0,0
Urine,20,Arg-CA_23368,0,0
Urine,20,Phe-CA_22812,1650.5,27.19558411599934
Urine,20,Tyr-CA_23803,0,0
Urine,20,Trp-CA_25121,2127,100
Urine,20,Ornithine-CA_20652,0,0
Urine,20,Arg-DCA_22370,0,NA
Urine,20,Ser-CA_18843,0,0
Urine,20,Val-CA_19625,20058,93.6086804340217
Urine,20,Thr-CA_19755,0,NA
Urine,20,Ile-Leu-CA_20580,191831,88.78023269805715
Urine,20,Ile-Leu-gMCA_20581,0,NA
Urine,20,Lys-CA_21586,5032.5,1.7759215736094351
Urine,20,Lys-CA_21588,0,0
Urine,20,Lys-bMCA_21589,0,0
Urine,20,Lys-gMCA_21590,0,NA
Urine,20,Met-CA_21765,0,0
Urine,20,Met-gMCA_21769,0,NA
Urine,20,Phe-bMCA_22813,1263,0.2040496504660184
Urine,20,Arg-bMCA_23369,0,NA
Urine,20,Tyr-bMCA_23804,0,NA
Urine,20,Trp-bMCA_25122,0,0
Urine,24,Ala-CA_17790,2727,87.7695526231091
Urine,24,Ala-bMCA_17791,2994.5,60.64810126582279
Urine,24,Asn-CA_20646,3370,81.47969052224371
Urine,24,Gln-CA_21582,21068477.5,100
Urine,24,His-CA_22165,0,0
Urine,24,Arg-CA_23368,0,0
Urine,24,Phe-CA_22812,4677.5,77.07200527269733
Urine,24,Tyr-CA_23803,1173,2.0056253259354886
Urine,24,Trp-CA_25121,0,0
Urine,24,Ornithine-CA_20652,0,0
Urine,24,Arg-DCA_22370,0,NA
Urine,24,Ser-CA_18843,0,0
Urine,24,Val-CA_19625,12935,60.36635165091588
Urine,24,Thr-CA_19755,0,NA
Urine,24,Ile-Leu-CA_20580,158180,73.2064015105936
Urine,24,Ile-Leu-gMCA_20581,0,NA
Urine,24,Lys-CA_21586,13730.5,4.845363371374932
Urine,24,Lys-CA_21588,0,0
Urine,24,Lys-bMCA_21589,0,0
Urine,24,Lys-gMCA_21590,0,NA
Urine,24,Met-CA_21765,0,0
Urine,24,Met-gMCA_21769,0,NA
Urine,24,Phe-bMCA_22813,36212,5.850392670368533
Urine,24,Arg-bMCA_23369,0,NA
Urine,24,Tyr-bMCA_23804,0,NA
Urine,24,Trp-bMCA_25122,1743,36.660006309811756
